id,agent,time,score
1347,3,7,-1000

1348,3,19,-1000

1349,3,33,0

1350,3,30,-200

1351,3,15,-500

1352,3,19,-800

1353,3,17,-1000

1354,3,5,-500

1355,3,10,-500

1356,3,18,-500

1357,3,12,-500

1358,3,20,-500

1359,3,19,-300

1360,3,12,-1000

1361,3,15,-500

1362,3,4,-500

1363,3,26,100

1364,3,6,-1000

1365,3,25,100

1366,3,0,-1000

1367,3,37,300

1368,3,24,-100

1369,3,9,-1000

1370,3,23,-300

1371,3,5,-1000

1372,3,27,-100

1373,3,16,-500

1374,3,18,-500

1375,3,22,-300

1376,3,23,-600

1377,3,61,2500

1378,3,21,-300

1379,3,17,-300

1380,3,59,1800

1381,3,18,-500

1382,3,18,-500

1383,3,25,300

1384,3,16,-1000

1385,3,25,300

1386,3,5,-1000

1387,3,8,-1000

1388,3,14,-1000

1389,3,20,-1000

1390,3,15,-500

1391,3,15,-1000

1392,3,20,-500

1393,3,8,-500

1394,3,19,-500

1395,3,23,-100

1396,3,28,-400

1397,3,30,300

1398,3,17,-800

1399,3,17,-800

1400,3,19,-300

1401,3,17,-500

1402,3,15,-1000

1403,3,25,-600

1404,3,7,-1000

1405,3,63,2600

1406,3,20,-300

1407,3,23,-600

1408,3,13,-500

1409,3,43,1000

1410,3,17,-300

1411,3,40,700

1412,3,21,-300

1413,3,48,1300

1414,3,19,-1000

1415,3,29,-200

1416,3,17,-500

1417,3,12,-500

1418,3,16,-500

1419,3,81,4300

1420,3,22,-300

1421,3,42,1300

1422,3,27,100

1423,3,12,-500

1424,3,43,1000

1425,3,27,300

1426,3,23,-300

1427,3,24,-800

1428,3,14,-1000

1429,3,25,-300

